Object, Count, Frequency
On a third estate the priest, bearing a cross, came to meet him surrounded by children whom, by the count's generosity, he was instructing in reading, writing, and religion., 1, 0.00002910
She realized that if she said a word about his not going to the battle (she knew he enjoyed the thought of the impending engagement) he would say something about men, honor, and the fatherland- -something senseless, masculine, and obstinate which there would be no contradicting, and her plans would be spoiled; and so, hoping to arrange to leave before then and take Petya with her as their protector and defender, she did not answer him, but after dinner called the count aside and implored him with tears to take her away quickly, that very night if possible., 1, 0.00002910
You have spent your life in idleness., 1, 0.00002910
The vice-King will occupy the village (Borodino) and cross by its three bridges, advancing to the same heights as Morand's and Gibrard's divisions (for whose movements no directions are given), which under his leadership will be directed against the redoubt and come into line with the rest of the forces., 1, 0.00002910
Ah, how annoying!, 1, 0.00002910
But by some strange chance no one perceives this., 1, 0.00002910
Kutuzov was chewing a piece of roast chicken with difficulty and glanced at Wolzogen with eyes that brightened under their puckering lids., 1, 0.00002910
replied Natasha's laughing eyes., 1, 0.00002910
What are you sharpening?, 1, 0.00002910
I often think, though, perhaps it's a sin, said the princess, that here lives Count Cyril Vladimirovich Bezukhov so rich, all alone., 1, 0.00002910
If Prussia joins the Allies, Austria's hand will be forced and there will be war., 1, 0.00002910
This problem is only solvable if we cease arbitrarily to substitute for the unknown x itself the conditions under which that force becomes apparent--such as the commands of the general, the equipment employed, and so on--mistaking these for the real significance of the factor, and if we recognize this unknown quantity in its entirety as being the greater or lesser desire to fight and to face danger., 1, 0.00002910
Pierre now recognized in his friend a need with which he was only too familiar, to get excited and to have arguments about extraneous matters in order to stifle thoughts that were too oppressive and too intimate., 1, 0.00002910
Kiss me here, and he touched his cheek:, 1, 0.00002910
And what does he mean by 'One of my eyes was sore but now I am on the lookout with both'?, 1, 0.00002910
Another company, a lucky one for not all the companies had vodka, crowded round a pockmarked, broad-shouldered sergeant major who, tilting a keg, filled one after another the canteen lids held out to him., 1, 0.00002910
Thirdly, it would have been senseless to sacrifice one's own troops in order to destroy the French army, which without external interference was destroying itself at such a rate that, though its path was not blocked, it could not carry across the frontier more than it actually did in December, namely a hundredth part of the original army., 1, 0.00002910
She was confirmed in this delusion by the fact that she had become a very wealthy heiress and also by the fact that the older she grew the less dangerous she became to men, and the more freely they could associate with her and avail themselves of her suppers, soirees, and the animated company that assembled at her house, without incurring any obligation., 1, 0.00002910
People are always disturbing him, answered Pierre, trying to remember who this young man was., 1, 0.00002910
Alpatych, understanding the question to refer to their departure for Bogucharovo, replied that they had left on the seventh and again went into details concerning the estate management, asking for instructions., 1, 0.00002910
We were terribly absurd., 1, 0.00002910
What would have happened had the French moved on Petersburg?, 1, 0.00002910
But we are always judging, 'that's not well--that's not right!, 1, 0.00002910
The infantry in front of them parted into platoons to allow the cavalry to pass., 1, 0.00002910
The sun had reached the other side of the house, and its slanting rays shone into the open window, lighting up the room and part of the morocco cushion at which Princess Mary was looking., 1, 0.00002910
He's nice?, 1, 0.00002910
From the death of Count Bezukhov he did not let go his hold of the lad., 1, 0.00002910
Darling, sweetheart, come here!, 1, 0.00002910
he ordered his coachman., 1, 0.00002910
I don't know what you will think of it, but I consider it my duty to let you know of it., 1, 0.00002910
Yes, see it is!, 1, 0.00002910
Pierre saw that there was a bridge in front of him and that soldiers were doing something on both sides of it and in the meadow, among the rows of new-mown hay which he had taken no notice of amid the smoke of the campfires the day before; but despite the incessant firing going on there he had no idea that this was the field of battle., 1, 0.00002910
How she rules over him!, 1, 0.00002910
No--promise that you will not refuse!, 1, 0.00002910
At the same time that he refused the colonel's demand he made up his mind that he must have recourse to artifice when leaving Orel, to induce the Italian officer to accept some money of which he was evidently in need., 1, 0.00002910
in an excellent position., 1, 0.00002910
Pierre heard the same kind voice saying at the other end of the shed., 1, 0.00002910
I shall look forward very much to your return, she added in a whisper., 1, 0.00002910
You would think the women had spread out their linen, said one of the men, gazing with admiration at the Milky Way., 1, 0.00002910
And that is how power is understood by the science of jurisprudence, that exchange bank of history which offers to exchange history's understanding of power for true gold., 1, 0.00002910
Anatole followed the maid into the courtyard, turned the corner, and ran up into the porch., 1, 0.00002910
Excited and irritated by these thoughts Prince Andrew went toward his room to write to his father, to whom he wrote every day., 1, 0.00002910
He kissed his sister, holding her hand in his as was their wont., 1, 0.00002910
said Dolokhov, and he took up the cards with a smile., 1, 0.00002910
He had not decided what it should mean when he heard the voice of the eldest princess at the door asking whether she might come in., 1, 0.00002910
They now seemed to rotate on one spot., 1, 0.00002910
The awful pain he suffered made him moan incessantly and piteously, and his moaning sounded terrible in the darkness of the autumn night., 1, 0.00002910
It was a warm, gray morning., 1, 0.00002910
Raevski, twitching forward the black hair on his temples as was his habit, glanced now at Kutuzov and now at the door with a look of impatience., 1, 0.00002910
Well, you want an argument, he added, come on then., 1, 0.00002910
Some eight people had come to see him that evening:, 1, 0.00002910
Pierre went close up to him, but Davout, evidently consulting a paper that lay before him, did not look up., 1, 0.00002910
Whatever are you bothering about, gentlemen?, 1, 0.00002910
He could not imagine how he could speak to her now., 1, 0.00002910
I don't sleep at night., 1, 0.00002910
I beg you not to tell anyone who I am, and to do what I ask you., 1, 0.00002910
What a darling that girl is!, 1, 0.00002910
Are we to take him up to her?, 1, 0.00002910
said Pierre, addressing Natasha., 1, 0.00002910
The prisoners were more burdensome to the escort than even the cavalry saddles or Junot's baggage., 1, 0.00002910
The Mason did not move and for a long time said nothing after this answer., 1, 0.00002910
Don't you hear it's His Majesty the Emperor's health?, 1, 0.00002910
He told Kutuzov that he had come because Moscow, the capital, was no more and only the army remained., 1, 0.00002910
Prince Vasili's son, Hippolyte, had come with Mortemart, whom he introduced., 1, 0.00002910
Was that grapeshot?, 1, 0.00002910
The count and countess did not know where they were and were very anxious, said one of the men., 1, 0.00002910
A French official wearing a scarf came up to the right of the row of prisoners and read out the sentence in Russian and in French., 1, 0.00002910
The general in charge of the stores galloped after the carriage with a red and frightened face, whipping up his skinny horse., 1, 0.00002910
He wore a long coat and like Kutuzov had a whip slung across his shoulder., 1, 0.00002910
thought Petya., 1, 0.00002910
Listen, dear Annette, said the prince, suddenly taking Anna Pavlovna's hand and for some reason drawing it downwards., 1, 0.00002910
It's such pain, you know, that I wonder how he can bear it., 1, 0.00002910
Don't talk nonsense to me., 1, 0.00002910
At home Natasha placed herself in the position of a slave to her husband, and the whole household went on tiptoe when he was occupied--that is, was reading or writing in his study., 1, 0.00002910
This path led to the barn., 1, 0.00002910
But I can't help it., 1, 0.00002910
Every face expressed respectful, awe-struck curiosity., 1, 0.00002910
So they will, said Nesvitski., 1, 0.00002910
He turned away and waited impatiently for Prince Andrew's return from the commander-in- chief's room., 1, 0.00002910
He recognized them by the handwriting and opened Sonya's first., 1, 0.00002910
he had cheerfully taken up his familiar business, and--like a well-fed but not overfat horse that feels himself in harness and grows skittish between the shafts--he dressed up in clothes as variegated and expensive as possible, and gaily and contentedly galloped along the roads of Poland, without himself knowing why or whither., 1, 0.00002910
We cannot fight in this way, or we may soon bring the enemy to Moscow., 1, 0.00002910
It vanished as soon as he returned to the customary conditions of his life, but he knew that this feeling which he did not know how to develop existed within him., 1, 0.00002910
No, don't!, 1, 0.00002910
The best quarters in the village were assigned to cavalry-captain Denisov, the squadron commander, known throughout the whole cavalry division as Vaska Denisov., 1, 0.00002910
It's all one to you!, 1, 0.00002910
Pierre had come just at dinnertime and was sitting awkwardly in the middle of the drawing room on the first chair he had come across, blocking the way for everyone., 1, 0.00002910
Prince Andrew looked at him and without replying went on speaking to Alpatych., 1, 0.00002910
asked Prince Andrew with a scarcely perceptible smile which showed that, in spite of all his love and respect for his father, he was aware of his weaknesses., 1, 0.00002910
From reading he passed to sleeping, from sleeping to gossip in drawing rooms of the club, from gossip to carousals and women; from carousals back to gossip, reading, and wine., 1, 0.00002910
This was the brilliant charge of the Horse Guards that amazed the French themselves., 1, 0.00002910
and she removed her hand., 1, 0.00002910
It is only because military men are invested with pomp and power and crowds of sychophants flatter power, attributing to it qualities of genius it does not possess., 1, 0.00002910
At the Troitsa monastery the Rostovs first broke their journey for a whole day., 1, 0.00002910
But no, he could not imagine that., 1, 0.00002910
And before Rostov had time to make out what the black thing was that had suddenly appeared in the fog, there was a flash, followed by a report, and a bullet whizzing high up in the mist with a plaintive sound passed out of hearing., 1, 0.00002910
He went over his vices in his mind, not knowing to which of them to give the pre-eminence., 1, 0.00002910
exclaimed the count, she looks better than any of you!, 1, 0.00002910
At that instant the sun began to hide behind the clouds, and other stretchers came into view before Rostov., 1, 0.00002910
Ah, is it you, cousin?, 1, 0.00002910
said the countess, waking up just as she was dropping into a doze., 1, 0.00002910
Plans!, 1, 0.00002910
As soon as Bonaparte (who was at Schonbrunn, sixteen miles from Hollabrunn) received Murat's dispatch with the proposal of a truce and a capitulation, he detected a ruse and wrote the following letter to Murat:, 1, 0.00002910
If you will be so kind, I'll fix a time and go down to the estate just for a day, and leave my lassies with you., 1, 0.00002910
he added, addressing the men with a rapid movement of his chin., 1, 0.00002910
Vasili Dmitrich is staying a day longer for my sake!, 1, 0.00002910
Fine fellows, the Pavlograds!, 1, 0.00002910
Prince Andrew (he always spoke thus of his son) has been telling me what forces are being collected against him!, 1, 0.00002910
So many different eyes, old and young, were fixed on her, and there were so many different faces, that she could not distinguish any of them and, feeling that she must speak to them all at once, did not know how to do it., 1, 0.00002910
It seems., 1, 0.00002910
Then I see he's no good and think I'll go and fetch a likelier one., 1, 0.00002910
said Pierre in answer to a frightened gesture of Anatole's., 1, 0.00002910
said Kutuzov; and he closed his eyes and swayed his head., 1, 0.00002910
she faltered., 1, 0.00002910
Well, have you heard the great news?, 1, 0.00002910
Memento mori, said these glances., 1, 0.00002910
When he saw the first hussar with the unbuttoned uniform of his regiment, when he recognized red-haired Dementyev and saw the picket ropes of the roan horses, when Lavrushka gleefully shouted to his master, The count has come!, 1, 0.00002910
Two French soldiers ran past Pierre, one of whom carried a lowered and smoking gun., 1, 0.00002910
he went on, swaying his head., 1, 0.00002910
Another glass?, 1, 0.00002910
The day was clear and frosty., 1, 0.00002910
Pierre, who from the moment Prince Andrew entered the room had watched him with glad, affectionate eyes, now came up and took his arm., 1, 0.00002910
Willarski bowed his head., 1, 0.00002910
He felt that the being before him was quite different from, and better than, anyone he had met before, and above all better than himself., 1, 0.00002910
The old prince stopped writing and, as if not understanding, fixed his stern eyes on his son., 1, 0.00002910
Why don't you speak, cousin?, 1, 0.00002910
But before a battle, there is nothing more important., 1, 0.00002910
He looked inquiringly at his monitress and saw that she was again going on tiptoe to the reception room where they had left Prince Vasili and the eldest princess., 1, 0.00002910
His nose and mouth were twisted to one side., 1, 0.00002910
It's all very well if you're single., 1, 0.00002910
Such demands as to retreat beyond the Vistula and Oder may be made to a Prince of Baden, but not to me!, 1, 0.00002910
Then he lifted his head, stretched his neck as if he intended to say something, but immediately, with affected indifference, began to hum to himself, producing a queer sound which immediately broke off., 1, 0.00002910
The whole interest was concentrated on Rostov., 1, 0.00002910
Pa-pa!, 1, 0.00002910
She kissed his rough curly black head., 1, 0.00002910
Bezukhov est ridicule, but he is so kind and good-natured., 1, 0.00002910
Isn't the road wide enough?, 1, 0.00002910
But I don't want to interrupt you, he added, and was about to go to the drawing room., 1, 0.00002910
He suggested addressing him as 'Usurper and Enemy of Mankind., 1, 0.00002910
I spent years there, said Pierre., 1, 0.00002910
And what do you think of the Boulogne expedition?, 1, 0.00002910
That's not he himself, that's the father of the fellow who wrote the proclamation, said the adjutant., 1, 0.00002910
She fancied a child, her own--such as she had seen the day before in the arms of her nurse's daughter--at her own breast, the husband standing by and gazing tenderly at her and the child., 1, 0.00002910
Anybody can shove, said the footman, and also began working his elbows to such effect that he pushed Petya into a very filthy corner of the gateway., 1, 0.00002910
Lauriston's mission; the abundance of provisions at Tarutino; the reports coming in from all sides of the inactivity and disorder of the French; the flow of recruits to our regiments; the fine weather; the long rest the Russian soldiers had enjoyed, and the impatience to do what they had been assembled for, which usually shows itself in an army that has been resting; curiosity as to what the French army, so long lost sight of, was doing; the boldness with which our outposts now scouted close up to the French stationed at Tarutino; the news of easy successes gained by peasants and guerrilla troops over the French, the envy aroused by this; the desire for revenge that lay in the heart of every Russian as long as the French were in Moscow, and (above all) a dim consciousness in every soldier's mind that the relative strength of the armies had changed and that the advantage was now on our side., 1, 0.00002910
